date,industry_code,pe_ttm,pb,dividend_yield
2022-02-23,801880,28.7,2.38,1.3
2022-02-23,801760,27.82,2.34,1.22
2022-02-23,801750,50.18,4.21,0.52
2022-02-23,801730,49.43,5.6,0.33
2022-02-23,801710,14.21,2.25,1.94
2022-02-23,801770,39.34,2.23,0.59
2022-02-24,801180,8.21,0.95,3.78
2022-02-24,801170,14.37,1.55,1.34
2022-02-24,801160,26.08,1.79,1.93
2022-02-24,801150,30.56,3.73,0.79
2022-02-24,801110,16.49,3.09,3.07
2022-02-24,801080,30.96,3.82,0.53
2022-02-24,801050,29.84,3.59,0.51
2022-02-24,801040,9.27,1.34,3.45
2022-02-24,801030,19.7,3.09,0.87
2022-02-24,801010,49.01,3.23,1.07
2022-02-24,801120,38.69,7.75,1.23
2022-02-24,801710,13.73,2.18,2.01
2022-02-24,801890,24.28,2.62,1.05
2022-02-24,801880,27.95,2.32,1.33
2022-02-24,801790,13.21,1.39,2.37
2022-02-24,801770,38.19,2.17,0.61
2022-02-24,801760,26.61,2.24,1.28
2022-02-24,801750,48.17,4.04,0.54
2022-02-24,801730,48.93,5.54,0.34
2022-02-24,801780,6.27,0.63,3.88
2022-02-25,801180,8.15,0.94,3.81
2022-02-25,801170,14.54,1.57,1.33
2022-02-25,801160,26.77,1.83,1.88
2022-02-25,801150,31.44,3.84,0.77
2022-02-25,801050,30.18,3.63,0.51
2022-02-25,801110,16.6,3.11,3.05
2022-02-25,801080,31.23,3.85,0.52
2022-02-25,801040,9.46,1.37,3.38
2022-02-25,801030,19.83,3.11,0.86
2022-02-25,801010,49.06,3.23,1.07
2022-02-25,801120,39.22,7.85,1.21
2022-02-25,801710,13.76,2.18,2.01
2022-02-25,801890,24.49,2.64,1.04
2022-02-25,801880,28.24,2.34,1.32
2022-02-25,801790,13.23,1.39,2.37
2022-02-25,801770,38.41,2.18,0.61
2022-02-25,801760,26.73,2.25,1.27
2022-02-25,801750,48.41,4.06,0.54
2022-02-25,801730,50.0,5.66,0.33
2022-02-25,801780,6.24,0.63,3.9
2022-02-28,801170,14.65,1.58,1.32
2022-02-28,801160,27.06,1.86,1.86
2022-02-28,801150,31.52,3.85,0.77
2022-02-28,801120,39.22,7.85,1.21
2022-02-28,801050,30.78,3.71,0.5
2022-02-28,801080,31.18,3.85,0.52
2022-02-28,801040,9.48,1.38,3.37
2022-02-28,801030,19.98,3.13,0.86
2022-02-28,801010,49.36,3.23,1.07
2022-02-28,801180,8.17,0.94,3.8
2022-02-28,801110,16.4,3.07,3.09
2022-02-28,801890,24.39,2.63,1.04
2022-02-28,801880,28.18,2.34,1.32
2022-02-28,801790,13.18,1.38,2.37
2022-02-28,801780,6.23,0.62,3.9
2022-02-28,801760,26.6,2.23,1.28
2022-02-28,801750,48.58,4.07,0.53
2022-02-28,801730,50.77,5.74,0.32
2022-02-28,801710,13.7,2.17,2.02
2022-02-28,801770,38.42,2.18,0.61
2022-03-01,801180,8.26,0.95,3.76
2022-03-01,801170,14.69,1.59,1.31
2022-03-01,801160,27.05,1.85,1.86
2022-03-01,801150,31.62,3.86,0.77
2022-03-01,801050,30.24,3.64,0.5
2022-03-01,801110,16.61,3.11,3.05
2022-03-01,801080,31.16,3.85,0.52
2022-03-01,801040,9.47,1.37,3.38
2022-03-01,801030,19.85,3.11,0.86
2022-03-01,801010,51.15,3.35,1.03
2022-03-01,801120,40.17,8.04,1.18
2022-03-01,801710,13.86,2.2,2.0
2022-03-01,801890,24.51,2.64,1.04
2022-03-01,801880,28.44,2.36,1.31
2022-03-01,801790,13.32,1.4,2.35
2022-03-01,801770,39.01,2.21,0.6
2022-03-01,801760,26.93,2.27,1.26
2022-03-01,801750,48.77,4.09,0.53
2022-03-01,801730,50.91,5.76,0.32
2022-03-01,801780,6.29,0.63,3.87
2022-03-02,801180,8.29,0.96,3.75
2022-03-02,801170,14.83,1.6,1.3
2022-03-02,801160,27.13,1.86,1.85
2022-03-02,801150,31.4,3.83,0.77
2022-03-02,801050,30.53,3.67,0.5
2022-03-02,801110,16.4,3.07,3.09
2022-03-02,801080,30.73,3.79,0.53
2022-03-02,801040,9.5,1.38,3.37
2022-03-02,801030,19.86,3.11,0.86
2022-03-02,801010,51.29,3.36,1.03
2022-03-02,801120,39.79,7.97,1.19
2022-03-02,801710,13.76,2.18,2.01
2022-03-02,801880,28.22,2.34,1.32
2022-03-02,801790,13.23,1.39,2.37
2022-03-02,801890,24.51,2.64,1.04
2022-03-02,801770,38.74,2.2,0.6
2022-03-02,801760,26.78,2.25,1.27
2022-03-02,801750,48.68,4.08,0.53
2022-03-02,801730,50.19,5.68,0.33
2022-03-02,801780,6.26,0.63,3.89
2022-03-04,801180,8.31,0.96,3.74
2022-03-04,801170,15.07,1.63,1.28
2022-03-04,801160,27.29,1.87,1.84
2022-03-04,801150,31.31,3.82,0.78
2022-03-04,801010,51.07,3.34,1.04
2022-03-04,801110,16.04,3.0,3.16
2022-03-04,801080,29.91,3.69,0.54
2022-03-04,801050,29.91,3.6,0.51
2022-03-04,801040,9.47,1.37,3.38
2022-03-04,801030,19.4,3.04,0.88
2022-03-04,801120,38.46,7.7,1.24
2022-03-04,801710,13.54,2.15,2.04
2022-03-04,801890,24.02,2.59,1.06
2022-03-04,801880,26.97,2.23,1.38
2022-03-04,801780,6.24,0.63,3.9
2022-03-04,801770,37.93,2.15,0.62
2022-03-04,801760,26.63,2.24,1.27
2022-03-04,801750,47.02,3.94,0.55
2022-03-04,801730,48.2,5.45,0.34
2022-03-04,801790,13.04,1.37,2.4
2022-03-07,801180,8.3,0.96,3.74
2022-03-07,801170,14.53,1.57,1.33
2022-03-07,801160,26.92,1.84,1.8
2022-03-07,801150,30.45,3.72,0.8
2022-03-07,801110,15.43,2.89,3.29
2022-03-07,801080,28.74,3.55,0.56
2022-03-07,801050,29.81,3.59,0.51
2022-03-07,801040,9.34,1.35,3.43
2022-03-07,801030,19.04,2.99,0.9
2022-03-07,801010,50.2,3.29,1.05
2022-03-07,801120,36.79,7.36,1.29
2022-03-07,801710,13.34,2.11,2.07
2022-03-07,801890,23.47,2.53,1.08
2022-03-07,801880,26.08,2.16,1.43
2022-03-07,801790,12.72,1.34,2.46
2022-03-07,801770,36.7,2.08,0.64
2022-03-07,801760,26.2,2.21,1.29
2022-03-07,801750,45.51,3.81,0.57
2022-03-07,801730,46.46,5.26,0.35
2022-03-07,801780,6.11,0.61,3.98
2022-03-08,801180,8.03,0.93,3.87
2022-03-08,801170,14.05,1.52,1.37
2022-03-08,801160,25.96,1.78,1.87
2022-03-08,801150,29.24,3.57,0.83
2022-03-08,801050,28.38,3.41,0.54
2022-03-08,801110,14.87,2.78,3.41
2022-03-08,801080,28.43,3.51,0.57
2022-03-08,801040,8.98,1.3,3.57
2022-03-08,801030,18.32,2.88,0.93
2022-03-08,801010,48.1,3.15,1.1
2022-03-08,801120,36.7,7.34,1.3
2022-03-08,801710,12.88,2.04,2.15
2022-03-08,801890,22.81,2.46,1.12
2022-03-08,801880,25.4,2.08,1.48
2022-03-08,801790,12.43,1.3,2.52
2022-03-08,801770,36.23,2.05,0.64
2022-03-08,801760,25.31,2.13,1.34
2022-03-08,801750,44.75,3.75,0.58
2022-03-08,801730,45.93,5.2,0.36
2022-03-08,801780,5.98,0.6,4.07
2022-03-09,801170,13.82,1.5,1.39
2022-03-09,801160,26.13,1.79,1.86
2022-03-09,801150,28.55,3.48,0.85
2022-03-09,801120,36.66,7.33,1.3
2022-03-09,801050,27.68,3.33,0.54
2022-03-09,801080,28.46,3.51,0.57
2022-03-09,801040,8.79,1.27,3.64
2022-03-09,801030,17.95,2.82,0.95
2022-03-09,801010,47.66,3.12,1.11
2022-03-09,801180,7.78,0.9,3.99
2022-03-09,801110,14.65,2.74,3.46
2022-03-09,801890,22.47,2.42,1.13
2022-03-09,801880,25.3,2.07,1.48
2022-03-09,801790,12.13,1.27,2.58
2022-03-09,801780,5.88,0.59,4.14
2022-03-09,801760,25.11,2.11,1.35
2022-03-09,801750,44.46,3.72,0.58
2022-03-09,801730,46.24,5.24,0.35
2022-03-09,801710,12.65,2.0,2.19
2022-03-09,801770,36.82,2.03,0.65
2022-03-10,801180,7.85,0.91,3.96
2022-03-10,801170,14.03,1.52,1.37
2022-03-10,801160,26.58,1.82,1.83
2022-03-10,801150,29.75,3.63,0.82
2022-03-10,801050,27.95,3.36,0.53
2022-03-10,801110,14.73,2.76,3.44
2022-03-10,801080,28.77,3.53,0.56
2022-03-10,801040,8.95,1.29,3.58
2022-03-10,801030,18.33,2.88,0.93
2022-03-10,801010,47.89,3.13,1.11
2022-03-10,801120,37.65,7.53,1.26
2022-03-10,801710,13.01,2.06,2.12
2022-03-10,801880,25.9,2.12,1.43
2022-03-10,801790,12.13,1.27,2.58
2022-03-10,801890,22.75,2.45,1.12
2022-03-10,801770,36.93,2.04,0.65
2022-03-10,801760,25.29,2.13,1.34
2022-03-10,801750,44.76,3.75,0.58
2022-03-10,801730,48.08,5.45,0.34
2022-03-10,801780,5.92,0.59,4.11
2022-03-11,801180,7.86,0.91,3.95
2022-03-11,801170,14.24,1.54,1.35
2022-03-11,801160,26.21,1.79,1.85
2022-03-11,801150,30.64,3.74,0.79
2022-03-11,801110,14.83,2.77,3.42
2022-03-11,801080,28.68,3.52,0.57
2022-03-11,801050,27.85,3.35,0.53
2022-03-11,801040,8.88,1.28,3.61
2022-03-11,801030,18.4,2.9,0.92
2022-03-11,801010,49.45,3.23,1.07
2022-03-11,801120,37.68,7.54,1.26
2022-03-11,801710,12.9,2.04,2.14
2022-03-11,801890,22.85,2.46,1.11
2022-03-11,801880,25.97,2.13,1.42
2022-03-11,801790,12.31,1.29,2.54
2022-03-11,801770,37.41,2.06,0.64
2022-03-11,801760,25.52,2.15,1.33
2022-03-11,801750,45.3,3.79,0.57
2022-03-11,801730,47.87,5.41,0.34
2022-03-11,801780,5.95,0.6,4.09
2022-03-14,801170,13.69,1.48,1.4
2022-03-14,801160,25.38,1.74,1.91
2022-03-14,801150,30.42,3.71,0.8
2022-03-14,801120,35.79,7.21,1.31
2022-03-14,801050,26.76,3.22,0.56
2022-03-14,801080,27.78,3.41,0.58
2022-03-14,801040,8.61,1.25,3.72
2022-03-14,801030,17.97,2.83,0.94
2022-03-14,801010,47.47,3.09,1.12
2022-03-14,801180,7.7,0.89,4.03
2022-03-14,801110,14.35,2.68,3.53
2022-03-14,801890,22.17,2.38,1.15
2022-03-14,801790,12.07,1.27,2.59
2022-03-14,801780,5.79,0.58,4.2
2022-03-14,801880,25.24,2.07,1.46
2022-03-14,801760,24.73,2.08,1.37
2022-03-14,801750,43.89,3.67,0.59
2022-03-14,801730,46.26,5.23,0.35
2022-03-14,801710,12.54,1.98,2.2
2022-03-14,801770,36.58,2.01,0.65
2022-03-15,801180,7.15,0.83,4.35
2022-03-15,801170,12.92,1.39,1.49
2022-03-15,801160,23.67,1.62,2.05
2022-03-15,801150,29.08,3.54,0.84
2022-03-15,801110,13.64,2.55,3.72
2022-03-15,801080,26.7,3.27,0.61
2022-03-15,801050,25.42,3.05,0.58
2022-03-15,801040,7.98,1.16,4.01
2022-03-15,801030,16.89,2.67,1.0
2022-03-15,801010,45.05,2.94,1.18
2022-03-15,801120,33.92,6.83,1.39
2022-03-15,801710,11.69,1.85,2.36
2022-03-15,801880,24.11,1.97,1.54
2022-03-15,801790,11.61,1.22,2.69
2022-03-15,801890,20.96,2.26,1.21
2022-03-15,801770,34.97,1.92,0.68
2022-03-15,801760,23.31,1.96,1.45
2022-03-15,801750,42.16,3.53,0.61
2022-03-15,801730,45.21,5.1,0.36
2022-03-15,801780,5.52,0.55,4.41
2022-03-16,801180,7.38,0.85,4.22
2022-03-16,801170,13.53,1.46,1.42
2022-03-16,801160,24.74,1.7,1.95
2022-03-16,801150,29.73,3.62,0.82
2022-03-16,801110,14.13,2.64,3.59
2022-03-16,801080,27.83,3.41,0.59
2022-03-16,801050,26.32,3.18,0.56
2022-03-16,801040,8.23,1.19,3.89
2022-03-16,801030,17.44,2.75,0.97
2022-03-16,801010,45.89,2.99,1.16
2022-03-16,801120,35.13,7.07,1.34
2022-03-16,801710,12.1,1.92,2.28
2022-03-16,801890,21.69,2.33,1.17
2022-03-16,801880,25.22,2.06,1.47
2022-03-16,801790,12.25,1.29,2.55
2022-03-16,801770,36.39,2.0,0.66
2022-03-16,801760,24.37,2.05,1.39
2022-03-16,801750,43.79,3.67,0.59
2022-03-16,801730,47.62,5.36,0.34
2022-03-16,801780,5.73,0.57,4.24
2022-03-17,801180,7.69,0.89,4.05
2022-03-17,801160,24.75,1.7,1.95
2022-03-17,801150,30.76,3.74,0.79
2022-03-17,801120,36.06,7.25,1.31
2022-03-17,801050,26.64,3.22,0.55
2022-03-17,801080,28.38,3.48,0.58
2022-03-17,801040,8.39,1.21,3.81
2022-03-17,801030,17.59,2.77,0.96
2022-03-17,801010,47.27,3.08,1.12
2022-03-17,801110,14.47,2.71,3.5
2022-03-17,801170,13.65,1.47,1.41
2022-03-17,801710,12.55,1.96,2.19
2022-03-17,801890,22.1,2.38,1.15
2022-03-17,801880,25.79,2.11,1.43
2022-03-17,801790,12.34,1.3,2.53
2022-03-17,801770,36.86,2.03,0.65
2022-03-17,801760,25.15,2.12,1.35
2022-03-17,801750,44.74,3.75,0.58
2022-03-17,801730,48.42,5.44,0.34
2022-03-17,801780,5.8,0.58,4.19
2022-03-18,801180,8.04,0.93,3.87
2022-03-18,801170,13.87,1.5,1.38
2022-03-18,801150,31.01,3.78,0.79
2022-03-18,801120,36.0,7.25,1.31
2022-03-18,801050,26.94,3.25,0.55
2022-03-18,801080,28.33,3.47,0.58
2022-03-18,801040,8.46,1.23,3.78
2022-03-18,801030,17.78,2.8,0.95
2022-03-18,801010,48.46,3.16,1.09
2022-03-18,801110,14.54,2.72,3.49
2022-03-18,801160,25.21,1.73,1.91
2022-03-18,801710,12.8,2.0,2.14
2022-03-18,801890,22.3,2.4,1.14
2022-03-18,801880,26.01,2.11,1.43
2022-03-18,801790,13.51,1.31,2.48
2022-03-18,801780,5.93,0.59,4.1
2022-03-18,801760,25.36,2.13,1.34
2022-03-18,801750,44.61,3.73,0.58
2022-03-18,801730,47.99,5.39,0.34
2022-03-18,801770,36.93,2.03,0.64
2022-03-21,801180,8.04,0.93,3.88
2022-03-21,801170,13.8,1.49,1.39
2022-03-21,801160,25.19,1.72,1.92
2022-03-21,801150,31.74,3.85,0.77
2022-03-21,801080,28.52,3.5,0.57
2022-03-21,801120,35.92,7.23,1.31
2022-03-21,801110,14.53,2.72,3.49
2022-03-21,801050,26.58,3.3,0.54
2022-03-21,801040,8.5,1.23,3.77
2022-03-21,801030,17.94,2.82,0.94
2022-03-21,801010,49.71,3.24,1.07
2022-03-21,801710,12.61,1.98,2.16
2022-03-21,801890,22.47,2.42,1.13
2022-03-21,801880,26.3,2.14,1.41
2022-03-21,801780,5.82,0.58,4.16
2022-03-21,801770,36.83,2.03,0.65
2022-03-21,801760,25.38,2.14,1.34
2022-03-21,801750,44.69,3.72,0.58
2022-03-21,801730,48.55,5.46,0.34
2022-03-21,801790,13.21,1.29,2.52
2022-03-22,801180,8.48,0.96,3.75
2022-03-22,801170,13.79,1.49,1.39
2022-03-22,801160,25.28,1.73,1.91
2022-03-22,801150,30.98,3.76,0.79
2022-03-22,801010,50.19,3.27,1.06
2022-03-22,801110,14.58,2.73,3.48
2022-03-22,801080,28.3,3.47,0.58
2022-03-22,801050,26.83,3.32,0.53
2022-03-22,801040,8.62,1.24,3.72
2022-03-22,801030,17.41,2.8,0.94
2022-03-22,801120,35.68,7.18,1.32
2022-03-22,801890,22.52,2.42,1.13
2022-03-22,801710,12.57,1.99,2.16
2022-03-22,801880,26.33,2.14,1.41
2022-03-22,801790,13.25,1.3,2.51
2022-03-22,801770,36.66,2.02,0.65
2022-03-22,801760,25.65,2.16,1.32
2022-03-22,801750,44.69,3.72,0.58
2022-03-22,801730,47.42,5.36,0.34
2022-03-22,801780,5.92,0.59,4.08
2022-03-24,801180,8.5,0.96,3.74
2022-03-24,801170,13.65,1.48,1.4
2022-03-24,801150,31.96,3.89,0.76
2022-03-24,801120,35.56,7.16,1.32
2022-03-24,801050,27.07,3.34,0.53
2022-03-24,801080,27.8,3.4,0.59
2022-03-24,801040,8.78,1.23,3.77
2022-03-24,801030,17.5,2.82,0.93
2022-03-24,801010,49.8,3.24,1.06
2022-03-24,801110,14.4,2.69,3.52
2022-03-24,801160,24.89,1.71,1.94
2022-03-24,801710,12.25,1.93,2.21
2022-03-24,801890,22.35,2.4,1.14
2022-03-24,801880,26.25,2.13,1.41
2022-03-24,801790,13.45,1.31,2.52
2022-03-24,801770,37.35,2.05,0.64
2022-03-24,801760,25.06,2.11,1.35
2022-03-24,801750,43.65,3.62,0.6
2022-03-24,801730,47.11,5.32,0.34
2022-03-24,801780,5.9,0.59,4.1
2022-03-25,801180,8.54,0.97,3.73
2022-03-25,801170,13.44,1.46,1.42
2022-03-25,801160,24.49,1.68,1.98
2022-03-25,801150,31.05,3.78,0.78
2022-03-25,801010,50.34,3.28,1.05
2022-03-25,801110,14.16,2.65,3.58
2022-03-25,801080,27.49,3.36,0.6
2022-03-25,801050,26.82,3.31,0.53
2022-03-25,801040,8.67,1.22,3.77
2022-03-25,801030,17.31,2.8,0.94
2022-03-25,801120,34.75,6.99,1.35
2022-03-25,801890,22.05,2.37,1.15
2022-03-25,801710,12.18,1.92,2.22
2022-03-25,801880,25.78,2.09,1.44
2022-03-25,801790,13.25,1.29,2.56
2022-03-25,801770,36.66,2.01,0.65
2022-03-25,801760,25.18,2.12,1.34
2022-03-25,801750,43.17,3.58,0.6
2022-03-25,801730,45.71,5.16,0.35
2022-03-25,801780,5.85,0.59,4.1
2022-03-28,801180,8.72,0.99,3.66
2022-03-28,801170,13.22,1.45,1.42
2022-03-28,801160,25.16,1.7,1.96
2022-03-28,801150,30.76,3.75,0.79
2022-03-28,801080,27.23,3.33,0.6
2022-03-28,801110,14.07,2.63,3.61
2022-03-28,801050,26.34,3.25,0.54
2022-03-28,801040,8.78,1.23,3.75
2022-03-28,801030,17.16,2.77,0.94
2022-03-28,801120,34.03,6.84,1.38
2022-03-28,801010,50.66,3.28,1.05
2022-03-28,801710,12.15,1.89,2.22
2022-03-28,801890,21.93,2.36,1.16
2022-03-28,801880,25.62,2.08,1.45
2022-03-28,801790,13.28,1.3,2.55
2022-03-28,801770,36.62,2.01,0.65
2022-03-28,801760,25.53,2.15,1.32
2022-03-28,801750,43.02,3.56,0.61
2022-03-28,801730,45.14,5.08,0.36
2022-03-28,801780,5.88,0.59,4.09
2022-03-29,801180,8.58,0.97,3.72
2022-03-29,801170,13.27,1.45,1.42
2022-03-29,801160,24.89,1.71,1.99
2022-03-29,801150,30.89,3.79,0.78
2022-03-29,801050,25.86,3.22,0.54
2022-03-29,801110,13.83,2.59,3.67
2022-03-29,801080,26.35,3.24,0.62
2022-03-29,801040,8.67,1.23,3.78
2022-03-29,801030,17.27,2.79,0.94
2022-03-29,801010,51.8,3.36,1.02
2022-03-29,801120,33.82,6.78,1.39
2022-03-29,801710,12.05,1.87,2.24
2022-03-29,801890,22.35,2.32,1.18
2022-03-29,801880,25.47,2.06,1.47
2022-03-29,801790,12.97,1.28,2.58
2022-03-29,801770,36.18,1.98,0.66
2022-03-29,801760,25.29,2.13,1.33
2022-03-29,801750,42.41,3.52,0.61
2022-03-29,801730,44.79,5.05,0.36
2022-03-29,801780,5.89,0.59,4.08
2022-03-30,801180,9.12,1.03,3.53
2022-03-30,801170,13.45,1.47,1.4
2022-03-30,801160,25.12,1.73,1.97
2022-03-30,801150,31.56,3.85,0.77
2022-03-30,801050,26.17,3.26,0.53
2022-03-30,801110,14.2,2.67,3.55
2022-03-30,801080,26.88,3.31,0.6
2022-03-30,801040,8.82,1.25,3.72
2022-03-30,801030,17.04,2.8,0.92
2022-03-30,801010,51.94,3.38,1.02
2022-03-30,801120,35.16,7.05,1.34
2022-03-30,801710,12.75,1.96,2.14
2022-03-30,801890,22.89,2.37,1.15
2022-03-30,801880,26.23,2.09,1.43
2022-03-30,801790,13.49,1.33,2.49
2022-03-30,801770,36.74,2.01,0.65
2022-03-30,801760,25.71,2.16,1.31
2022-03-30,801750,43.63,3.59,0.62
2022-03-30,801730,46.41,5.26,0.35
2022-03-30,801780,5.94,0.6,4.02
2022-04-01,801170,12.98,1.49,1.36
2022-04-01,801160,25.35,1.72,1.98
2022-04-01,801150,30.64,3.75,0.78
2022-04-01,801120,35.29,7.05,1.32
2022-04-01,801050,25.2,3.2,0.54
2022-04-01,801080,25.52,3.23,0.61
2022-04-01,801040,9.06,1.26,3.68
2022-04-01,801030,16.83,2.77,0.93
2022-04-01,801010,51.66,3.36,1.03
2022-04-01,801180,11.08,1.06,3.37
2022-04-01,801110,14.52,2.72,3.47
2022-04-01,801890,22.9,2.33,1.16
2022-04-01,801790,13.39,1.33,2.47
2022-04-01,801780,6.11,0.61,3.91
2022-04-01,801880,26.29,2.07,1.45
2022-04-01,801760,26.23,2.23,1.28
2022-04-01,801750,44.15,3.58,0.61
2022-04-01,801730,45.21,5.1,0.36
2022-04-01,801710,12.97,2.03,2.11
2022-04-01,801770,36.3,1.99,0.66
2022-04-06,801180,11.39,1.09,3.28
2022-04-06,801170,13.01,1.49,1.36
2022-04-06,801160,25.59,1.74,1.96
2022-04-06,801150,30.79,3.77,0.78
2022-04-06,801110,14.55,2.73,3.46
2022-04-06,801080,25.0,3.16,0.62
2022-04-06,801050,25.19,3.2,0.54
2022-04-06,801040,9.43,1.31,3.39
2022-04-06,801030,16.79,2.76,0.94
2022-04-06,801010,51.74,3.36,1.03
2022-04-06,801120,35.07,6.98,1.33
2022-04-06,801710,13.3,2.08,2.06
2022-04-06,801890,23.06,2.34,1.16
2022-04-06,801880,26.18,2.06,1.45
2022-04-06,801790,13.46,1.33,2.44
2022-04-06,801770,36.1,1.98,0.66
2022-04-06,801760,26.41,2.24,1.26
2022-04-06,801750,44.2,3.58,0.61
2022-04-06,801730,44.08,4.97,0.37
2022-04-06,801780,6.21,0.62,3.85
2022-04-07,801170,12.76,1.46,1.39
2022-04-07,801160,25.17,1.71,1.99
2022-04-07,801150,30.18,3.69,0.8
2022-04-07,801120,34.94,6.96,1.34
2022-04-07,801050,25.3,3.21,0.54
2022-04-07,801080,24.47,3.1,0.63
2022-04-07,801040,9.3,1.29,3.44
2022-04-07,801030,16.69,2.75,0.94
2022-04-07,801010,50.12,3.26,1.06
2022-04-07,801180,10.99,1.05,3.41
2022-04-07,801110,14.33,2.68,3.51
2022-04-07,801890,22.56,2.29,1.18
2022-04-07,801790,13.18,1.3,2.49
2022-04-07,801780,6.13,0.61,3.88
2022-04-07,801880,25.72,2.02,1.48
2022-04-07,801760,25.86,2.19,1.29
2022-04-07,801750,42.9,3.47,0.63
2022-04-07,801730,42.97,4.85,0.37
2022-04-07,801710,13.16,2.06,2.08
2022-04-07,801770,35.31,1.93,0.68
2022-04-08,801180,11.29,1.08,3.32
2022-04-08,801170,12.81,1.47,1.39
2022-04-08,801160,25.22,1.71,1.99
2022-04-08,801150,29.47,3.63,0.81
2022-04-08,801110,14.1,2.65,4.13
2022-04-08,801080,24.42,3.08,0.64
2022-04-08,801050,25.4,3.23,0.54
2022-04-08,801040,9.4,1.31,3.39
2022-04-08,801030,16.96,2.79,0.93
2022-04-08,801010,49.21,3.2,1.08
2022-04-08,801120,34.93,6.95,1.34
2022-04-08,801710,13.46,2.1,2.03
2022-04-08,801880,25.7,2.02,1.48
2022-04-08,801790,13.37,1.32,2.46
2022-04-08,801890,22.73,2.31,1.17
2022-04-08,801770,35.15,1.92,0.68
2022-04-08,801760,25.1,2.13,1.33
2022-04-08,801750,42.1,3.41,0.64
2022-04-08,801730,42.79,4.83,0.38
2022-04-08,801780,6.2,0.63,3.92
2022-04-11,801180,10.89,1.04,3.45
2022-04-11,801170,12.68,1.46,1.4
2022-04-11,801160,24.93,1.66,2.05
2022-04-11,801150,28.87,3.56,0.82
2022-04-11,801010,50.16,3.27,1.06
2022-04-11,801120,33.83,6.73,1.36
2022-04-11,801110,13.72,2.58,4.25
2022-04-11,801080,23.18,2.93,0.67
2022-04-11,801050,24.15,3.06,0.57
2022-04-11,801040,9.22,1.26,3.5
2022-04-11,801030,16.54,2.72,0.96
2022-04-11,801770,33.82,1.84,0.71
2022-04-11,801710,13.12,2.05,2.08
2022-04-11,801890,21.88,2.22,1.22
2022-04-11,801880,24.52,1.93,1.55
2022-04-11,801780,6.1,0.62,3.99
2022-04-11,801760,24.3,2.06,1.37
2022-04-11,801750,40.36,3.25,0.67
2022-04-11,801730,40.39,4.54,0.4
2022-04-11,801790,12.93,1.28,2.54
2022-04-12,801180,10.65,1.02,3.52
2022-04-12,801160,25.13,1.68,2.03
2022-04-12,801150,29.51,3.63,0.8
2022-04-12,801120,35.33,7.02,1.3
2022-04-12,801050,24.54,3.09,0.56
2022-04-12,801080,23.55,2.97,0.66
2022-04-12,801040,9.24,1.27,3.5
2022-04-12,801030,16.52,2.72,0.96
2022-04-12,801010,51.57,3.29,1.05
2022-04-12,801110,14.14,2.66,4.12
2022-04-12,801170,13.17,1.51,1.35
2022-04-12,801710,13.02,2.03,2.09
2022-04-12,801890,22.32,2.26,1.19
2022-04-12,801880,25.05,1.96,1.53
2022-04-12,801790,13.29,1.31,2.47
2022-04-12,801770,34.29,1.87,0.7
2022-04-12,801760,24.95,2.11,1.34
2022-04-12,801750,41.05,3.32,0.66
2022-04-12,801730,40.37,4.6,0.4
2022-04-12,801780,6.11,0.62,3.98
2022-04-13,801180,10.6,1.01,3.56
2022-04-13,801160,24.9,1.66,2.05
2022-04-13,801150,29.11,3.55,0.83
2022-04-13,801120,35.18,6.99,1.33
2022-04-13,801050,25.09,3.15,0.54
2022-04-13,801080,22.99,2.9,0.67
2022-04-13,801040,9.22,1.27,3.67
2022-04-13,801030,16.26,2.68,0.98
2022-04-13,801010,50.53,3.23,1.08
2022-04-13,801110,13.95,2.62,4.18
2022-04-13,801170,13.2,1.52,1.35
2022-04-13,801710,12.69,1.97,2.14
2022-04-13,801890,21.92,2.22,1.22
2022-04-13,801880,24.86,1.94,1.55
2022-04-13,801790,13.12,1.3,2.5
2022-04-13,801780,6.09,0.62,3.99
2022-04-13,801760,24.35,2.03,1.39
2022-04-13,801750,40.04,3.24,0.68
2022-04-13,801730,39.73,4.51,0.4
2022-04-13,801770,33.54,1.83,0.71
2022-04-15,801180,11.03,1.05,3.41
2022-04-15,801170,13.08,1.5,1.36
2022-04-15,801160,25.05,1.67,2.04
2022-04-15,801150,29.43,3.6,0.82
2022-04-15,801080,23.2,2.94,0.66
2022-04-15,801120,36.44,7.25,1.28
2022-04-15,801110,14.31,2.68,4.07
2022-04-15,801050,24.21,3.09,0.55
2022-04-15,801040,9.51,1.3,3.57
2022-04-15,801030,16.17,2.66,0.98
2022-04-15,801010,50.41,3.24,1.07
2022-04-15,801710,12.73,1.98,2.14
2022-04-15,801890,21.67,2.2,1.23
2022-04-15,801880,25.26,1.96,1.53
2022-04-15,801780,6.18,0.63,3.93
2022-04-15,801770,32.94,1.8,0.72
2022-04-15,801760,23.98,1.99,1.42
2022-04-15,801750,40.11,3.22,0.68
2022-04-15,801730,38.67,4.39,0.41
2022-04-15,801790,13.24,1.31,2.48
2022-04-18,801180,10.81,1.02,3.53
2022-04-18,801170,13.08,1.5,1.36
2022-04-18,801150,29.47,3.57,0.82
2022-04-18,801120,36.27,7.21,1.29
2022-04-18,801080,24.1,3.03,0.64
2022-04-18,801050,24.14,3.08,0.55
2022-04-18,801040,9.35,1.28,3.64
2022-04-18,801030,16.24,2.66,0.98
2022-04-18,801010,52.16,3.39,1.04
