event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801790,0.005172,+,-,False,0.0168,0.0198,0.5417,0.9583,2.9424,0.5417,False,-,+,True,,,-0.19117,0.10048,0.05,-0.19117,0.16437,0.0,False,False,False,True
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801180,0.031812,+,-,False,0.0339,0.0402,0.5417,1.0,0.9799,0.5417,True,+,+,False,,,-0.40143,0.23864,0.05,-0.40143,0.38952,0.0,False,False,False,False
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801080,0.032727,+,+,True,0.0261,0.0336,0.5,0.875,1.8674,0.5,False,+,+,False,,,-0.18634,0.0,0.05,-0.18634,0.1841,0.0,False,False,True,True
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801880,0.02913,+,+,True,0.0296,0.0339,0.4583,1.0,2.0382,0.4583,False,+,+,False,,,-0.28309,0.0,0.05,-0.28309,0.28933,0.0,False,True,True,True
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801110,-0.019249,-,-,True,0.0362,0.0405,0.6667,0.7083,2.4484,0.6667,True,+,-,True,,,-0.09154,0.27123,0.05,-0.09154,0.10523,0.0,True,True,True,True
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801890,0.074072,+,+,True,0.0328,0.0369,0.625,0.9583,4.1972,0.625,False,-,+,True,,,-0.1902,0.0,0.05,-0.1902,0.1844,0.0,False,True,True,True
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801750,0.080184,+,+,True,0.0253,0.0298,0.625,0.875,5.4759,0.625,False,+,+,False,,,-0.15718,0.0,0.05,-0.15718,0.1596,0.0,False,True,True,True
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801770,0.051686,+,+,True,0.0213,0.0247,0.5417,0.9167,2.5018,0.5417,False,-,+,True,,,-0.13578,0.0,0.05,-0.13578,0.12199,0.0,False,True,True,True
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801030,0.031977,+,+,True,0.0326,0.0372,0.5,0.9583,0.8112,0.5,False,+,+,False,,,-0.16853,0.0,0.05,-0.16853,0.17288,0.0,False,True,True,True
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.003452,+,+,True,0.0286,0.0325,0.5,0.7917,2.3633,0.5,False,-,+,True,,,-0.11423,0.0,0.05,-0.11423,0.08204,0.0,True,True,True,True
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.012493,+,+,True,0.031,0.035,0.5,0.9167,1.235,0.5,False,+,+,False,,,-0.17701,0.0,0.05,-0.17701,0.1881,0.0,True,True,True,True
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801180,0.052558,+,-,False,0.0474,0.0563,0.5417,0.9167,-1.028,0.5417,True,+,+,False,,,-0.23567,0.30978,0.05,-0.23567,0.24776,0.0,False,False,False,False
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801710,0.003928,+,-,False,0.0347,0.0403,0.5833,0.9167,-0.5001,0.5833,True,+,+,False,,,-0.18823,0.2337,0.05,-0.18823,0.17104,0.0,False,False,False,False
2022-11-28,房地产金融16条：支持房企合理融资需求,801180,-0.000644,-,+,False,0.0484,0.0519,0.4167,0.9583,-1.2057,0.4167,True,+,+,False,,,-0.29491,0.0,0.05,-0.29491,0.32079,0.0,False,True,True,True
2022-11-28,房地产金融16条：支持房企合理融资需求,801780,-0.006354,-,+,False,0.0417,0.0452,0.4583,0.875,1.1762,0.4583,True,+,+,False,,,-0.10405,0.0,0.05,-0.10405,0.09767,0.0,False,True,True,True
2022-11-28,房地产金融16条：支持房企合理融资需求,801710,0.002945,+,+,True,0.0395,0.0433,0.375,0.9583,-1.1248,0.375,False,-,+,True,,,-0.24778,0.0,0.05,-0.24778,0.22286,0.0,False,True,True,True
2023-02-01,证监会就全面实行股票发行注册制主要制度规则公开征求意见,801790,-0.008788,-,-,True,0.0236,0.0276,0.5417,0.9583,0.7529,0.5417,False,-,+,True,,,-0.17782,0.15191,0.05,-0.17782,0.17231,0.0,False,True,True,True
2023-02-01,证监会就全面实行股票发行注册制主要制度规则公开征求意见,801780,-0.009393,-,-,True,0.0235,0.0251,0.5833,1.0,2.0457,0.5833,False,-,+,True,,,-0.14763,0.17349,0.05,-0.14763,0.14132,0.0,True,True,True,True
2023-02-01,证监会就全面实行股票发行注册制主要制度规则公开征求意见,801750,0.059277,+,-,False,0.0247,0.0294,0.5,0.7917,-3.3307,0.5,False,+,+,False,,,-0.11937,0.10998,0.05,-0.11937,0.15301,0.0,False,False,False,False
2023-02-17,证监会发布全面实行股票发行注册制相关制度规则（主板注册制正式落地）,801790,0.008809,+,-,False,0.0305,0.0349,0.5833,0.9583,1.4365,0.5833,False,-,+,True,,,-0.19541,0.22198,0.05,-0.19541,0.17632,0.0,True,False,False,False
2023-02-17,证监会发布全面实行股票发行注册制相关制度规则（主板注册制正式落地）,801780,0.012383,+,-,False,0.0356,0.0381,0.5,0.9583,0.2814,0.5,True,-,+,True,,,-0.14983,0.25029,0.05,-0.14983,0.13617,0.0,True,False,False,False
2023-02-17,证监会发布全面实行股票发行注册制相关制度规则（主板注册制正式落地）,801750,-0.011665,-,-,True,0.0174,0.0228,0.5,0.875,-3.4007,0.5,False,-,+,True,,,-0.23091,0.02494,0.05,-0.23091,0.20453,0.0,True,True,True,False
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801780,-0.023531,-,+,False,0.0424,0.0446,0.5417,1.0,3.4625,0.5417,True,-,+,True,,,-0.12437,0.0,0.05,-0.12437,0.12553,0.0,False,False,True,False
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.000899,+,+,True,0.0281,0.0306,0.625,1.0,3.9604,0.625,False,-,+,True,,,-0.22732,0.0,0.05,-0.22732,0.22142,0.0,True,True,True,True
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801180,-0.011634,-,-,True,0.054,0.0565,0.6667,1.0,0.3664,0.6667,True,-,+,True,,,-0.25033,0.3695,0.05,-0.25033,0.23373,0.0,False,False,False,True
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801080,0.031436,+,+,True,0.0407,0.044,0.6667,0.9583,0.0888,0.6667,True,-,+,True,,,-0.1934,0.0,0.05,-0.1934,0.13692,0.0,False,False,False,True
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801750,0.01449,+,-,False,0.0166,0.0222,0.625,1.0,-0.5818,0.625,False,-,+,True,,,-0.38227,0.00665,0.05,-0.38227,0.32883,0.0,False,True,True,True
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801770,0.045626,+,-,False,0.0263,0.029,0.25,1.0,-4.89,0.25,False,-,+,True,,,-0.41798,0.11778,0.05,-0.41798,0.33495,0.0,True,True,False,False
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801780,-0.054936,-,+,False,0.0447,0.0467,0.3333,0.9583,-5.0433,0.3333,True,-,+,True,,,-0.10298,0.0,0.05,-0.10298,0.07923,0.0,True,False,False,False
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801790,-0.029759,-,+,False,0.0422,0.0451,0.4167,1.0,-0.4553,0.4167,True,+,+,False,,,-0.20434,0.0,0.05,-0.20434,0.21004,0.0,True,True,False,False
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801180,-0.053735,-,-,True,0.0502,0.0529,0.5833,0.9583,2.2902,0.5833,True,-,+,True,,,-0.12831,0.35523,0.05,-0.12831,0.08375,0.0,False,False,True,True
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801780,-0.0257,-,-,True,0.0167,0.019,0.625,1.0,3.2603,0.625,False,-,+,True,,,-0.09878,0.13122,0.05,-0.09878,0.07588,0.0,False,True,True,True
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801790,-0.028583,-,+,False,0.0411,0.0441,0.4167,1.0,-0.5124,0.4167,True,-,+,True,,,-0.20168,0.0,0.05,-0.20168,0.16136,0.0,True,True,False,False
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801180,-0.040061,-,-,True,0.0517,0.0541,0.5417,0.9583,1.0634,0.5417,True,-,+,True,,,-0.12815,0.3584,0.05,-0.12815,0.08822,0.0,False,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801780,0.006226,+,-,False,0.025,0.0269,0.625,0.9583,0.1245,0.625,False,-,+,True,,,-0.1058,0.17623,0.05,-0.1058,0.088,0.0,True,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801790,-0.009731,-,+,False,0.0295,0.0321,0.375,0.9583,1.7934,0.375,False,-,+,True,,,-0.20877,0.0,0.05,-0.20877,0.14115,0.0,False,False,False,False
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801180,-0.000245,-,-,True,0.0503,0.0535,0.5417,0.9167,-2.1954,0.5417,True,-,+,True,,,-0.17342,0.32137,0.05,-0.17342,0.14707,0.0,True,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801710,-0.01003,-,-,True,0.0187,0.0243,0.5417,0.875,-0.7082,0.5417,False,-,+,True,,,-0.11188,0.11971,0.05,-0.11188,0.09845,0.0,True,True,True,True
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801730,0.038536,+,+,True,0.0273,0.0303,0.4167,1.0,-1.6906,0.4167,False,+,+,False,,,-0.12117,0.0,0.05,-0.12117,0.15459,0.0,False,False,True,True
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801160,0.047139,+,-,False,0.0207,0.0233,0.5833,0.9583,-0.1399,0.5833,False,-,+,True,,,-0.11544,0.14445,0.05,-0.11544,0.08928,0.0,False,False,False,False
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801880,0.032289,+,+,True,0.0421,0.0453,0.4167,0.875,0.8957,0.4167,True,+,+,False,,,-0.08784,0.0,0.05,-0.08784,0.09849,0.0,False,False,True,True
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801050,0.011856,+,-,False,0.0217,0.0252,0.5,1.0,-1.9735,0.5,False,-,+,True,,,-0.21845,0.14713,0.05,-0.21845,0.17613,0.0,True,True,True,False
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801080,0.001228,+,+,True,0.032,0.0348,0.4583,0.9583,-0.2173,0.4583,False,-,+,True,,,-0.18072,0.0,0.05,-0.18072,0.13356,0.0,True,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801880,0.018994,+,-,False,0.0203,0.0262,0.5833,0.8333,-2.0745,0.5833,False,+,-,True,,,-0.11948,0.11735,0.05,-0.11948,0.13324,0.0,False,False,False,False
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801110,-0.02663,-,-,True,0.0178,0.0214,0.625,0.9583,-0.0266,0.625,False,-,+,True,,,-0.16658,0.12503,0.05,-0.16658,0.14884,0.0,False,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801890,-0.015626,-,+,False,0.024,0.0261,0.4167,0.9167,-1.857,0.4167,False,+,+,False,,,-0.07174,0.0,0.05,-0.07174,0.08623,0.0,False,True,False,False
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801050,0.022423,+,+,True,0.0307,0.0332,0.5417,0.9167,2.4282,0.5417,False,+,+,False,,,-0.11321,0.0,0.05,-0.11321,0.111,0.0,True,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801030,0.004753,+,+,True,0.0113,0.0129,0.4583,0.9583,2.7461,0.4583,False,-,+,True,,,-0.0893,0.0,0.05,-0.0893,0.06737,0.0,True,True,False,True
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801180,0.071235,+,-,False,0.0225,0.0293,0.5417,0.875,-1.6608,0.5417,False,-,+,True,,,-0.13248,0.12209,0.05,-0.13248,0.11366,0.0,False,False,False,False
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801710,0.024725,+,-,False,0.0132,0.019,0.5417,0.9167,-0.5773,0.5417,False,-,+,True,,,-0.1357,0.07029,0.05,-0.1357,0.10444,0.0,False,False,False,False
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801780,0.017932,+,-,False,0.0209,0.0255,0.5833,0.9167,-0.8816,0.5417,False,-,+,True,,,-0.12141,0.14207,0.05,-0.12141,0.09618,0.0,True,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801790,0.072335,+,-,False,0.0253,0.0331,0.5,0.875,-2.0755,0.5,False,+,+,False,,,-0.14729,0.12995,0.05,-0.14729,0.15058,0.0,True,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801780,0.021393,+,-,False,0.0195,0.0243,0.5833,0.9167,-0.6843,0.5833,False,-,+,True,,,-0.13615,0.13161,0.05,-0.13615,0.11379,0.0,True,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801750,-0.024142,-,-,True,0.0166,0.019,0.5,1.0,2.9712,0.5,False,-,+,True,,,-0.30607,0.0441,0.05,-0.30607,0.29714,0.0,False,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801760,-0.053839,-,+,False,0.0425,0.0476,0.375,1.0,-1.1827,0.375,True,+,+,False,,,-0.49887,0.0,0.05,-0.49887,0.53012,0.0,False,False,False,True
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801080,-0.0315,-,+,False,0.027,0.033,0.5,0.9167,-1.6558,0.5,False,-,+,True,,,-0.14416,0.0,0.05,-0.14416,0.14197,0.0,False,False,False,False
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801750,-0.014792,-,+,False,0.0443,0.0502,0.4583,1.0,-2.3113,0.4583,True,-,+,True,,,-0.27258,0.0,0.05,-0.27258,0.25504,0.0,False,False,False,False
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801770,-0.015996,-,+,False,0.0347,0.0411,0.4583,1.0,-1.4741,0.4583,True,-,+,True,,,-0.28756,0.0,0.05,-0.28756,0.27269,0.0,False,False,False,False
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801780,0.025323,+,-,False,0.0229,0.0253,0.5417,1.0,-1.0177,0.5417,False,-,+,True,,,-0.15094,0.16086,0.05,-0.15094,0.12216,0.0,False,False,True,False
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801790,0.00605,+,-,False,0.0114,0.0134,0.5833,1.0,4.2233,0.5417,False,-,+,True,,,-0.20142,0.02442,0.05,-0.20142,0.19694,0.0,False,False,True,True
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801180,0.003881,+,-,False,0.0514,0.0561,0.625,0.9167,1.8268,0.625,True,-,+,True,,,-0.18374,0.37139,0.05,-0.18374,0.15409,0.0,True,False,True,False
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801710,0.021268,+,-,False,0.0248,0.028,0.5833,1.0,1.1101,0.5833,False,-,+,True,,,-0.16777,0.18227,0.05,-0.16777,0.1284,0.0,True,False,True,True
2023-08-21,LPR非对称下调：1年期降至3.45%(-10bp)，5年期维持4.2,801780,0.019955,+,-,False,0.0136,0.0165,0.5,1.0,-1.6501,0.5,False,-,+,True,,,-0.15647,0.08767,0.05,-0.15647,0.12974,0.0,True,True,True,True
2023-08-21,LPR非对称下调：1年期降至3.45%(-10bp)，5年期维持4.2,801790,0.006448,+,+,True,0.0438,0.0476,0.4583,1.0,-1.1233,0.4583,True,-,+,True,,,-0.21859,0.0,0.05,-0.21859,0.22737,0.0,False,False,False,False
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801180,0.011579,+,-,False,0.0137,0.0187,0.5,0.9583,-1.0434,0.4583,False,+,+,False,,,-0.19598,0.02019,0.05,-0.19598,0.23417,0.0,False,False,False,False
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801710,0.021813,+,+,True,0.0298,0.0318,0.5,0.9583,-0.014,0.4583,False,-,+,True,,,-0.15383,0.0,0.05,-0.15383,0.1211,0.0,True,True,True,True
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801780,-0.013219,-,+,False,0.0418,0.0439,0.5,1.0,1.6084,0.5,True,-,+,True,,,-0.17082,0.0,0.05,-0.17082,0.14721,0.0,True,True,False,True
2023-08-27,证监会：印花税减半、阶段性收紧IPO、规范减持,801790,-0.024251,-,+,False,0.0449,0.0471,0.375,1.0,-2.1322,0.375,True,-,+,True,,,-0.18106,0.0,0.05,-0.18106,0.16961,0.0,True,False,False,True
2023-08-27,证监会：印花税减半、阶段性收紧IPO、规范减持,801780,-0.021008,-,+,False,0.0419,0.0439,0.4583,1.0,0.4493,0.4583,True,+,+,False,,,-0.14412,0.0,0.05,-0.14412,0.15037,0.0,True,False,False,True
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801790,0.012669,+,-,False,0.0097,0.0133,0.625,1.0,1.3447,0.625,False,-,+,True,,,-0.2304,0.05087,0.05,-0.2304,0.23036,0.0,False,False,False,True
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801780,0.012026,+,-,False,0.0113,0.0138,0.5,1.0,-3.2219,0.5,False,-,+,True,,,-0.1453,0.06702,0.05,-0.1453,0.13146,0.0,False,False,False,False
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801750,-0.010507,-,-,True,0.0126,0.0159,0.625,1.0,1.5807,0.625,False,-,+,True,,,-0.34879,0.0831,0.05,-0.34879,0.29188,0.0,True,True,True,True
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.008722,+,-,False,0.0064,0.0078,0.4583,1.0,0.2855,0.4583,False,-,+,True,,,-0.11516,0.02031,0.05,-0.11516,0.09985,0.0,True,False,True,False
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.013835,+,+,True,0.0252,0.0285,0.2917,1.0,-2.1635,0.2917,False,-,+,True,,,-0.23997,0.0,0.05,-0.23997,0.20951,0.0,False,False,False,False
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801180,-0.003677,-,-,True,0.0435,0.0462,0.7083,1.0,7.2795,0.7083,True,-,+,True,,,-0.21803,0.33384,0.05,-0.21803,0.19015,0.0,False,True,True,True
2023-10-07,巴以冲突爆发：哈马斯袭击以色列引发中东局势骤紧,801030,-0.000342,-,+,False,0.0357,0.039,0.4167,0.8333,-0.6436,0.4167,True,+,+,False,,,-0.07509,0.0,0.05,-0.07509,0.07381,0.0,False,False,False,False
2023-10-07,巴以冲突爆发：哈马斯袭击以色列引发中东局势骤紧,801040,0.003863,+,-,False,0.0262,0.0292,0.625,0.875,1.4478,0.625,False,+,-,True,,,-0.07113,0.19438,0.05,-0.07113,0.08786,0.0,True,True,True,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801080,-0.002796,-,+,False,0.0246,0.0283,0.625,0.875,2.3118,0.625,False,-,+,True,,,-0.12182,0.0,0.05,-0.12182,0.10324,0.0,True,False,False,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801880,-0.003749,-,+,False,0.018,0.0234,0.5417,0.9167,1.6179,0.5417,False,+,+,False,,,-0.09782,0.0,0.05,-0.09782,0.1328,0.0,False,False,False,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801110,0.007465,+,-,False,0.0327,0.0341,0.4167,1.0,0.728,0.4167,False,-,+,True,,,-0.15569,0.21688,0.05,-0.15569,0.13863,0.0,False,True,True,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801890,-0.014228,-,+,False,0.0143,0.0184,0.5417,1.0,1.2001,0.5417,False,+,+,False,,,-0.09893,0.0,0.05,-0.09893,0.11422,0.0,False,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801750,-0.032997,-,+,False,0.0348,0.0396,0.5417,1.0,1.768,0.5,True,-,+,True,,,-0.27015,0.0,0.05,-0.27015,0.21309,0.0,True,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801770,-0.045323,-,+,False,0.0319,0.037,0.4583,1.0,-0.867,0.4583,True,-,+,True,,,-0.259,0.0,0.05,-0.259,0.24208,0.0,True,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801030,0.001745,+,+,True,0.0149,0.0191,0.5,0.875,0.6845,0.5,False,+,+,False,,,-0.08687,0.0,0.05,-0.08687,0.09184,0.0,True,False,False,True
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801080,-0.010182,-,+,False,0.0211,0.0246,0.5833,0.875,1.4874,0.5833,False,-,+,True,,,-0.13095,0.0,0.05,-0.13095,0.10303,0.0,False,False,False,True
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801880,0.024832,+,-,False,0.0134,0.0166,0.4583,1.0,-2.1878,0.4583,False,+,-,True,,,-0.131,0.04138,0.05,-0.131,0.15984,0.0,True,True,False,False
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801110,-0.002455,-,-,True,0.0098,0.0117,0.4167,1.0,0.2886,0.4167,False,-,+,True,,,-0.15474,0.05767,0.05,-0.15474,0.11474,0.0,True,True,True,True
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801890,0.001649,+,+,True,0.0147,0.0183,0.5833,0.875,2.1597,0.5833,False,+,+,False,,,-0.10305,0.0,0.05,-0.10305,0.09924,0.0,False,False,False,False
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801050,0.012059,+,+,True,0.0126,0.016,0.5833,0.875,0.2083,0.5833,False,+,+,False,,,-0.09652,0.0,0.05,-0.09652,0.10202,0.0,True,False,True,True
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801030,0.016592,+,+,True,0.0156,0.0187,0.5,0.875,2.0095,0.5,False,+,+,False,,,-0.0733,0.0,0.05,-0.0733,0.08184,0.0,False,False,True,True
2023-10-31,中央金融工作会议：加快建设金融强国（五年一度重磅会议）,801780,-0.005589,-,+,False,0.0377,0.0386,0.4167,1.0,-4.0419,0.4167,False,-,+,True,,,-0.13196,0.0,0.05,-0.13196,0.10264,0.0,True,True,True,False
2023-10-31,中央金融工作会议：加快建设金融强国（五年一度重磅会议）,801790,0.022559,+,+,True,0.0305,0.0321,0.4167,1.0,-1.9024,0.4167,False,-,+,True,,,-0.22635,0.0,0.05,-0.22635,0.16496,0.0,True,False,True,True
2023-10-31,中央金融工作会议：加快建设金融强国（五年一度重磅会议）,801180,0.004878,+,+,True,0.0106,0.013,0.4583,1.0,0.1614,0.4583,False,-,+,True,,,-0.24173,0.00026,0.05,-0.24173,0.20226,0.0,True,False,True,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801780,0.052112,+,+,True,0.0435,0.0458,0.6667,0.7083,5.5671,0.6667,True,-,+,True,,,-0.06683,0.0,0.05,-0.06683,0.05654,0.0,True,True,True,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801790,0.029548,+,+,True,0.0334,0.0373,0.5417,0.875,2.9064,0.5417,False,-,+,True,,,-0.12139,0.0,0.05,-0.12139,0.09009,0.0,True,True,True,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801180,0.030768,+,-,False,0.0493,0.0579,0.5,0.625,-0.6679,0.5,True,-,+,True,,,-0.16706,0.32537,0.05,-0.16706,0.10692,0.0,False,False,False,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801710,0.007479,+,-,False,0.0203,0.0243,0.4167,0.625,-1.2768,0.4167,False,-,+,True,,,-0.14616,0.08949,0.05,-0.14616,0.07903,0.0,False,False,False,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801790,-0.012597,-,+,False,0.0233,0.0258,0.5417,0.9583,2.9742,0.5417,False,-,+,True,,,-0.14823,0.0,0.05,-0.14823,0.11708,0.0,False,True,True,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801780,-0.034132,-,+,False,0.0293,0.0313,0.5,0.75,2.1534,0.5,False,-,+,True,,,-0.064,0.0,0.05,-0.064,0.05685,0.0,True,True,True,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801750,0.034151,+,+,True,0.0249,0.034,0.75,0.75,5.3302,0.75,False,-,+,True,,,-0.26846,0.0,0.05,-0.26846,0.22338,0.0,False,True,True,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801080,0.039127,+,+,True,0.0243,0.0311,0.75,0.7917,5.7505,0.75,False,-,+,True,,,-0.21339,0.0,0.05,-0.21339,0.13942,0.0,False,True,True,True
2024-02-07,证监会主席换帅：吴清接任易会满,801790,-0.00335,-,+,False,0.0299,0.0322,0.5417,1.0,1.6797,0.5417,False,+,+,False,,,-0.15682,0.0,0.05,-0.15682,0.14624,0.0,True,True,True,True
2024-02-07,证监会主席换帅：吴清接任易会满,801780,-0.010135,-,+,False,0.0317,0.0337,0.4167,0.8333,0.0183,0.4167,False,-,+,True,,,-0.06135,0.0,0.05,-0.06135,0.05373,0.0,False,True,True,True
2024-02-20,LPR非对称下调：1年期维持3.45%，5年期大降至3.95%(-25,801180,0.024702,+,-,False,0.0399,0.0443,0.5,1.0,-0.9393,0.5,True,-,+,True,,,-0.30963,0.26698,0.05,-0.30963,0.22179,0.0,False,False,False,False
2024-02-20,LPR非对称下调：1年期维持3.45%，5年期大降至3.95%(-25,801710,0.01431,+,+,True,0.0377,0.0398,0.5417,1.0,1.1961,0.5417,False,-,+,True,,,-0.21041,0.0,0.05,-0.21041,0.14382,0.0,True,True,True,True
2024-02-20,LPR非对称下调：1年期维持3.45%，5年期大降至3.95%(-25,801780,-0.010944,-,+,False,0.0429,0.0447,0.4583,0.875,0.2956,0.4583,True,-,+,True,,,-0.06673,0.0,0.05,-0.06673,0.05671,0.0,True,True,True,True
2024-03-13,推动大规模设备更新和消费品以旧换新行动方案,801890,0.02011,+,+,True,0.0348,0.0383,0.375,0.9583,-0.6672,0.375,False,+,+,False,,,-0.23354,0.0,0.05,-0.23354,0.2533,0.0,False,True,True,False
